fold,QH - 6C
fold,8H - 3C
fold,5S - 8D
fold,8D - KH
fold,3S - AD
call,JS - KH
fold,6D - 7C
fold,8S - 6D
fold,6D - 7H
fold,JH - 3D
fold,JC - 4S
fold,KH - 2H
fold,2D - 6C
fold,5C - 10H
fold,2D - 3D
raise,QH - QD
fold,2S - 5H
fold,6C - QD
raise,6D - 8D
fold,6D - 8D
fold,2C - 7H
raise,QH - AH
raise,QH - AH
fold,6C - JH
call,6D - 9D
fold,2D - JH
fold,JS - 9H
raise,QC - AS
fold,QC - AS
fold,7C - 2H
fold,9C - 7D
fold,3H - JD
fold,8H - 6D
raise,KS - AH
raise,KS - AH
fold,QD - 8H
fold,4C - 8H
fold,KS - 4C
fold,5D - 10H
fold,3H - 7H
fold,QS - 8H
raise,QD - QH
raise,QD - QH
raise,QD - QH
fold,6S - 7S
fold,5D - 7C
fold,8C - 5S
fold,KH - JS
fold,2H - 5H
fold,4H - 2D
fold,AH - 6S
fold,AS - 8C
fold,QC - 4S
fold,3D - 10S
fold,9D - 5C
fold,10C - KS
fold,9S - 6S
fold,8H - JH
fold,JD - 8D
fold,6S - 5H
fold,5C - KD
fold,2H - AC
fold,4S - 3C
fold,AC - AD
fold,5D - 6H
fold,7H - 3C
fold,5D - 9C
fold,3D - 2H
fold,2C - 2S
fold,10H - AD
fold,8H - 7D
fold,8C - 10H
fold,5S - 6H
fold,2S - 5C
raise,9D - 9S
raise,9D - 9S
fold,8C - 7S
fold,8D - JC
raise,10S - KS
call,10S - KS
fold,2C - 8D
call,6H - 8H
fold,4H - 7S
fold,AD - 6C
fold,3S - 7H
fold,AD - 5H
fold,KD - 6H
call,KH - 4S
fold,9C - 5S
call,QH - 2H
fold,3S - JH
fold,5D - 10D
raise,JS - 9S
fold,JS - 9S
fold,9D - AS
fold,6H - AD
fold,3S - JD
fold,9C - AH
fold,AC - 6S
fold,6H - KC
fold,8D - QS
fold,8D - 9S
fold,5S - 9C
fold,KS - 10C
fold,5D - 4D
raise,2D - KD
fold,8H - 4H
fold,KS - 2C
call,5S - 6S
fold,8C - 3D
call,6H - 3H
fold,6H - QH
raise,KH - KD
fold,KH - 9H
fold,9C - JS
fold,QH - 6H
fold,7D - QS
call,9D - QH
fold,6C - 8C
fold,5S - 3D
call,QC - 9C
fold,2D - AH
call,7H - 6H
call,KH - QD
fold,KD - 7D
fold,9C - 7H
fold,10H - 6H
fold,KD - 8H
fold,5C - 10D
fold,7S - 6C
call,JH - AS
fold,JH - 7D
fold,9D - KH
fold,5S - 4S
fold,7D - QH
fold,QH - 5S
raise,KC - QC
raise,KC - QC
fold,8S - 6D
fold,5D - 4H
raise,KD - AC
fold,6S - 8S
fold,KD - 4H
fold,5D - 4S
fold,9H - 3S
fold,KC - 4S
call,JD - QH
fold,2S - 8H
fold,8H - 9S
fold,3C - 6H
fold,7S - QS
fold,2S - 10C
fold,KC - 10C
fold,10S - 7S
fold,QS - 7D
raise,QH - QS
raise,AC - AS
call,7H - AS
fold,9H - QD
fold,9H - 3H
call,10D - 8D
fold,3H - KC
fold,5D - QH
call,2S - 9D
fold,10S - 5H
fold,2D - 3S
fold,4D - 9C
fold,2S - JS
fold,AS - 7C
fold,8H - JC
fold,2D - 10H
fold,JS - 9C
fold,KH - 5S
raise,7H - 9H
fold,7H - 9H
fold,6H - KC
fold,10H - 7H
call,QD - 2D
fold,2D - QS
fold,2D - 2S
raise,9H - 8D
call,KC - AC
raise,8S - 6S
fold,8S - 6S
fold,QH - 6S
fold,5S - KD
call,JD - 8S
fold,8D - JH
call,JS - KC
fold,JS - KC
fold,2C - 5D
call,10D - KC
raise,10D - KC
fold,5C - 3H
fold,QC - 7C
fold,4D - 3S
fold,9C - JD
raise,10C - QS
fold,10C - QS
fold,9H - JD
fold,9S - 10D
call,QS - QD
call,6S - AC
raise,JH - 9H
raise,JH - 9H
fold,2H - QH
fold,7S - 5S
fold,3C - 10C
fold,8H - KS
fold,3C - AH
fold,5D - 7H
call,3D - 2H
fold,3H - AC
fold,3D - 8D
fold,QD - 3H
call,2D - 7C
raise,4C - 4D
raise,QC - AC
fold,7D - 10D
fold,2S - 4S
fold,6D - 3C
fold,4D - 10D
fold,KD - 2C
raise,KH - QS
fold,KH - QS
fold,9H - 6C
fold,8D - 7S
fold,7D - 10D
fold,9H - KH
fold,2S - 9S
call,AH - 3H
fold,KH - 6C
fold,QS - 3S
fold,4H - 8D
fold,4H - 8S
call,5H - 4H
fold,5H - 4H
raise,AH - 3H
fold,AH - 2D
fold,JD - 5S
call,10C - 7C
fold,2C - 2H
fold,9S - 6D
fold,KD - 5S
fold,JC - 6D
fold,8C - 2H
fold,AD - 2H
call,5D - KD
fold,5D - JD
fold,JH - 3S
fold,4C - AD
fold,5H - 10H
fold,10H - 9H
fold,KC - 2C
raise,AH - AD
raise,AH - AD
raise,JC - AC
raise,JC - AC
fold,8H - 6D
raise,QC - AS
fold,3D - 10D
fold,8H - QS
fold,8C - JD
raise,JD - 8D
fold,JD - 8D
fold,9S - 7H
call,3S - 8H
fold,6C - KC
fold,7H - 10C
fold,4D - 8S
raise,AC - 10S
call,8S - 8D
call,8S - 8D
fold,8D - 2S
fold,JH - 4C
fold,4C - 10D
fold,6C - 3C
fold,QS - 7S
fold,5H - 2C
fold,7H - 5D
fold,2S - KH
call,JD - 10H
fold,6D - 8D
raise,AH - AD
raise,AH - KH
fold,JS - 3S
fold,QD - 10C
fold,9H - 6S
raise,QS - 10H
fold,5S - 3H
fold,7C - 8S
fold,4C - 2H
fold,JD - 6D
fold,JS - 2H
fold,2C - 5S
call,2C - 8H
fold,7H - QC
fold,KD - 3D
fold,KS - 2C
fold,7D - 6H
fold,4S - JD
fold,9C - 7D
call,2S - 7D
fold,2S - 7D
fold,4D - 4H
call,7D - QS
fold,KC - 2S
call,4S - QC
fold,4S - QC
fold,7S - 10S
fold,7D - 4D
fold,10C - JD
raise,7D - 9D
call,7D - 9D
fold,AH - 5C
raise,QD - AC
call,QD - AC
fold,3H - 2H
call,8H - 2D
call,8H - 2D
call,AD - 5C
raise,QS - AH
fold,2H - 8D
fold,10S - 9H
fold,JS - 6D
fold,9C - AC
fold,2S - 9D
fold,7S - 10D
fold,3D - 10C
fold,2S - QS
fold,2C - QH
fold,10H - AD
fold,9C - 6H
call,5C - 6C
fold,JD - 8D
raise,AD - QH
fold,7S - 2H
fold,4D - AC
fold,AD - 9S
fold,KC - 2C
raise,QS - QH
fold,9C - 7D
call,10D - JD
raise,AC - QS
fold,4C - QD
fold,5H - 3S
fold,6C - 4H
fold,4D - JD
fold,2S - 4H
call,5S - 5H
raise,JH - JS
call,2C - 4S
call,9D - QC
fold,AH - 7C
fold,KS - 5D
fold,8H - 9S
fold,4H - KH
fold,8D - 4H
fold,KH - 2C
fold,JH - 4D
fold,QD - 7D
fold,8S - AH
fold,4S - 2H
fold,10D - 6C
fold,5S - QD
fold,3D - 10S
fold,10D - 4H
call,9D - 8C
fold,QD - 4H
raise,6H - 5H
call,6H - 5H
fold,7S - AD
fold,KH - 6S
fold,10C - AS
fold,8C - 3H
fold,3D - 3H
fold,4H - 5D
call,10D - AD
fold,4H - KH
raise,10H - 10S
call,KD - JD
fold,4H - 6C
call,8C - 8D
fold,2C - QD
fold,4H - 4D
fold,JC - 6S
fold,5H - KS
fold,QD - 5D
fold,9D - 7D
call,10H - JC
fold,4D - 8H
raise,AD - JD
fold,6S - JC
fold,QD - 3H
raise,JD - JH
fold,7D - 8C
fold,9S - 4C
fold,7D - AC
fold,4S - 6C
fold,5D - 5S
fold,6S - KS
fold,5D - 3C
fold,JS - 2H
fold,7C - 10D
fold,6H - KH
fold,QD - 3S
fold,6D - 7C
fold,3H - 2D
call,8H - AH
fold,7H - 2D
fold,KD - 10C
fold,KD - 4H
fold,QC - 6D
fold,JH - 6D
fold,4S - 10H
call,10C - AC
fold,3S - JS
call,AC - JS
fold,2H - 8D
fold,2S - AH
fold,4S - 5D
call,QD - AC
call,AD - 9D
fold,4H - 3H
fold,5D - QH
fold,JC - 4S
call,KH - 4H
fold,KH - 10C
fold,3C - 7C
fold,10D - AS
fold,7C - 6H
fold,7C - KS
fold,3D - QH
call,10S - JH
fold,6D - QD
fold,2H - 8H
fold,QH - 7S
fold,KS - 2S
fold,8S - KC
call,5S - 3D
fold,3S - KH
fold,10S - 7S
fold,JH - 10D
raise,KD - 9D
fold,KD - 9D
fold,8S - 5C
fold,3C - 4C
fold,2D - 7S
raise,JH - QS
fold,AD - 6S
fold,9H - KH
fold,9S - 2C
fold,4S - KD
raise,JD - KC
fold,9S - JC
raise,QD - JS
fold,5C - 7C
fold,5D - JH
fold,4H - 5H
fold,JD - 3D
fold,6D - 7H
fold,6D - KH
fold,JS - 3D
fold,8H - 4C
fold,7C - QH
fold,10C - 4D
raise,10S - JS
raise,10S - JS
call,AD - QD
call,AH - KC
fold,QD - JD
raise,10C - AS
fold,8D - AH
fold,9D - 2S
raise,4C - 5C
fold,4C - 5C
call,5D - 4D
call,7H - 10C
raise,10D - 10C
call,QD - AD
fold,JD - 3H
fold,3S - 8H
fold,KS - 5C
fold,4D - 4C
fold,3H - 8D
raise,KS - 10S
fold,4C - KH
raise,AD - JC
fold,3H - 10H
fold,8H - 4D
fold,KH - 7D
fold,QH - 9D
fold,9D - 7S
raise,KS - 10D
fold,8S - 5S
fold,3D - 10C
fold,7C - 2C
fold,5H - QS
fold,8D - 9C
fold,QS - 6D
fold,KC - 10H
fold,2D - 10D
fold,2D - 8S
fold,3C - 5S
fold,3C - 3D
fold,4S - JC
fold,4H - 4S
fold,10D - 5H
fold,4C - 5S
raise,AS - 8S
fold,6S - 7H
fold,9H - AC
fold,KS - 2D
raise,QH - KC
fold,9H - JD
fold,3C - AS
raise,QD - JD
fold,9C - 6H
fold,10H - 3D
fold,3H - 3C
call,9H - 9D
fold,9S - JH
fold,QD - 8C
fold,2D - 3D
fold,AH - 3S
call,QD - 9C
raise,QH - KS
fold,10C - QD
fold,3H - 8C
fold,10D - 9S
fold,10C - 6H
fold,KC - 7H
fold,JH - 8C
fold,10H - 2D
fold,2D - QC
fold,2D - 5S
call,QD - 3C
raise,JS - 8S
fold,10H - JC
fold,9S - 3D
fold,QD - 7C
raise,6S - 7S
fold,6S - 7S
call,2H - JS
fold,2H - JS
fold,5D - 2C
fold,9C - 5D
fold,5D - 3D
fold,4H - 9D
fold,KC - 5C
fold,4H - 9D
raise,AS - 5S
fold,AS - 5S
raise,AS - 3S
fold,8C - JS
raise,4H - AH
fold,AH - 8S
fold,3C - KC
call,8S - 7S
fold,5C - 5S
fold,4C - AD
fold,9D - 3C
fold,7D - 10C
fold,QS - 2S
fold,7S - 2C
fold,AS - 2D
fold,3C - 2D
fold,6C - 9S
raise,AC - 6C
call,AC - 6C
fold,2C - 5D
fold,2D - 9C
fold,6C - 5C
raise,10S - 9S
call,10S - 9S
fold,3S - QS
fold,6D - QS
fold,2H - QS
fold,3D - 5S
fold,9C - 5C
fold,7D - 4H
fold,10H - AD
call,5C - 4S
fold,5C - 4S
fold,JS - 4S
fold,8C - AH
call,10C - JH
fold,10C - JH
fold,3H - 6C
fold,4H - 3H
raise,5S - AS
fold,2D - 4C
fold,7D - 9S
fold,3S - 8S
fold,JD - 7S
fold,2H - JS
fold,2H - 5H
fold,4D - QS
fold,9H - AD
fold,9H - 6D
fold,6S - 2H
fold,2C - QH
fold,2D - JD
fold,9D - 3S
fold,4C - JS
raise,8S - JS
call,9C - 2H
call,QD - 10S
raise,AD - 2D
fold,AD - 2D
fold,3C - KC
fold,KH - 2D
fold,8D - AC
fold,10C - 3H
fold,7D - AS
fold,5S - 6D
fold,2D - 7D
call,6D - QS
fold,QS - 3S
fold,2C - 5H
fold,KH - 3H
fold,5S - AS
fold,2C - 3S
fold,QH - 6H
call,9H - 9S
raise,9H - 9S
fold,QS - 3H
fold,QH - 7H
call,6D - 7D
fold,3H - KC
fold,3H - 5H
fold,7D - 8S
fold,QC - 6S
fold,7S - 6C
fold,3H - 8C
fold,2D - 6C
fold,QD - 4C
fold,7C - JC
call,7S - 8S
raise,JC - KD
fold,5H - JS
fold,3D - KH
raise,AH - QS
fold,4C - QS
raise,3C - 3S
call,3C - 3S
fold,6H - 5H
fold,4C - 4H
fold,7H - 2D
raise,10H - 9S
fold,10H - 9S
fold,4C - QD
fold,6S - 5C
fold,4H - JS
fold,2D - 3S
fold,AD - 7C
raise,JD - AC
raise,JD - AC
fold,QC - AD
fold,AD - 6S
fold,4H - 6S
fold,5S - 4C
fold,2C - 5C
fold,9S - 5D
fold,JH - 2S
call,AD - 6D
fold,AD - 6D
call,8H - 7C
fold,4H - 4C
fold,9D - KD
fold,5S - 8C
fold,4S - AD
fold,3H - 5D
fold,5C - 6H
fold,9S - KD
fold,9D - 7S
fold,8D - 2S
call,AS - 2H
call,7S - AS
call,8C - 10C
fold,10H - 4C
fold,5D - 5S
fold,JC - 5H
fold,JS - 2S
call,6C - 5C
call,8S - 8C
fold,5H - 3S
fold,5C - 10S
fold,3D - 8C
fold,3D - 8D
fold,9H - 2H
fold,2H - KH
fold,10S - 9C
fold,8H - 3H
fold,QS - 3S
fold,JH - 4D
call,AH - JC
fold,QD - 2D
call,QH - QC
fold,9S - 7C
call,2H - QC
fold,2H - QC
fold,3C - 6S
call,AC - 5S
fold,JD - QS
fold,QC - 4C
fold,7S - 4D
call,5S - AC
fold,10C - 8S
fold,2D - JD
fold,2D - 4C
fold,10H - 2D
call,7C - 5C
call,7C - 5C
fold,5C - 5H
raise,QC - JD
call,QC - JD
fold,KC - JD
fold,9D - 10H
fold,7C - KC
call,AS - 4S
fold,AS - 4S
fold,5S - 6H
fold,2S - QH
fold,9H - 2D
fold,JD - 9H
call,QH - AC
fold,6D - 8H
raise,10D - QD
fold,QS - 7C
fold,9S - QD
raise,KH - QH
fold,3S - 7S
fold,8H - 6H
fold,2C - 7S
raise,KC - JH
fold,3S - 4D
fold,8D - 2S
call,KS - 10D
fold,QD - 3D
fold,5S - 5D
fold,9S - 5S
call,JH - KH
raise,AD - QC
fold,7H - 3H
fold,8C - 4S
fold,AD - 4C
fold,5H - KS
fold,3S - AD
fold,2S - JC
fold,4D - 5H
fold,4H - JH
fold,8C - 6S
call,KD - AH
fold,2H - 10H
call,QC - JS
fold,9C - 10S
fold,2S - 4S
fold,9D - 4D
fold,QD - 8D
fold,6C - JH
fold,3H - 9C
fold,4C - 10H
fold,5S - AS
fold,3C - AD
call,2H - 9S
fold,3D - 9H
fold,2H - KD
fold,5H - 8D
fold,8S - 4D
raise,10S - QS
fold,6C - 5H
call,QD - JD
fold,3C - 8S
fold,JD - 3S
call,KH - QS
fold,6D - 6S
fold,10C - 3D
fold,10D - 6C
raise,QC - QS
fold,7D - 5C
fold,4H - 5C
fold,KS - 5D
fold,7D - 5S
call,2D - AC
fold,KC - 5S
call,AH - KH
raise,7D - AD
fold,JD - 5H
fold,8S - 3D
fold,4H - AC
fold,AC - 8H
fold,3D - 10C
fold,5S - 9C
fold,AC - 9D
fold,9H - 3S
fold,5C - 8D
fold,5H - QS
fold,AH - JH
raise,9H - 9D
raise,9H - 9D
fold,8H - 9D
raise,KD - AS
fold,QC - 5C
fold,4C - JC
fold,9S - 5S
call,5H - 7S
fold,6S - QD
fold,3S - 2S
fold,6S - 5D
fold,4C - 10C
fold,9H - QD
fold,2C - 9D
fold,7S - 7D
fold,6S - AC
fold,2D - 3S
fold,3H - 2D
fold,7S - 10S
call,KH - JD
fold,3C - 6H
fold,5H - 3H
fold,6C - AD
call,KS - JS
fold,JH - 4D
fold,4S - 5D
fold,QC - 8C
fold,8C - AC
call,QD - AC
call,2C - 4H
fold,3D - JS
call,KS - QH
raise,KS - QH
fold,QH - 9C
call,QS - AH
fold,2H - JC
fold,7C - JD
raise,AS - KC
raise,AS - KC
raise,AS - KC
fold,KC - 7S
fold,9D - 4H
raise,AH - KD
fold,6H - 10S
fold,8C - AS
fold,10H - 8C
fold,6C - 2C
call,KD - 10D
raise,AC - JC
fold,JD - 7C
fold,9C - JD
raise,KS - AH
fold,2C - 8C
call,JD - 9C
fold,KH - 9D
fold,KH - 8H
fold,9C - 2S
fold,8C - 3S
fold,4H - 3D
call,4H - 3H
raise,KD - QD
call,10C - KC
fold,JC - 8H
fold,JD - 5H
fold,10S - 5D
call,3S - JS
raise,10S - 9S
fold,KD - 8C
fold,KH - 10D
raise,10S - 9S
fold,5H - 2D
fold,JC - 7C
fold,4D - 3C
fold,10H - QC
fold,8D - 2D
fold,5H - 9S
raise,QC - AD
fold,6S - KH
fold,JC - 7S
call,QH - KC
fold,4H - KD
fold,4C - QH
fold,AC - 9H
fold,2S - 10H
fold,JH - 8C
fold,5D - 5C
fold,3D - AD
fold,2S - 4H
fold,4C - 5C
fold,5C - JH
raise,QC - JH
fold,KC - 6H
fold,2C - 4H
fold,QD - 9H
fold,6H - 10C
fold,10C - 8S
fold,8H - 5H
fold,AH - 4D
fold,10S - 8H
fold,2S - AD
fold,4H - 7C
fold,QS - 10D
fold,4D - JD
call,JS - AD
fold,3C - 3H
fold,9C - JH
fold,5S - 9C
fold,7H - 4C
fold,8C - 9D
fold,5D - AH
fold,KD - 9H
raise,JC - 10H
fold,JC - 10H
fold,6C - 4C
fold,2S - 5S
fold,QC - 10S
fold,7H - JD
fold,6D - JC
call,7D - 3C
call,JC - 4C
fold,JC - 4C
fold,2H - 7D
call,4S - 10C
fold,6D - 9D
fold,8D - 2C
fold,5S - JC
fold,6S - JC
fold,4D - 4H
fold,2D - KS
fold,9D - KC
fold,9C - 8S
fold,KD - 4D
fold,2C - JH
fold,9H - 5D
fold,5S - 2C
raise,AD - 10S
fold,AH - 2D
fold,2D - JD
raise,QS - QC
call,JH - 4D
raise,KC - AC
call,3D - 9H
raise,8C - 9C
fold,5C - 8H
raise,6C - 6S
fold,9S - KC
raise,10C - AD
fold,6S - 3S
fold,6C - 10H
fold,6S - AH
fold,2D - 5C
call,JD - KC
fold,KH - 5S
fold,6H - 5S
fold,9D - 2C
fold,3S - 2C
fold,9D - 4D
fold,4D - 10S
fold,7D - 10D
fold,4H - 7C
fold,6D - AC
fold,7S - 4H
fold,JH - 4C
fold,3C - 4S
call,7S - 8S
fold,6C - KC
fold,7C - 4H
fold,5C - 8D
fold,2H - AD
fold,JH - 10H
fold,2D - QC
fold,4S - QH
fold,3H - KC
call,AC - 2C
fold,2S - 5S
fold,5S - KC
fold,JH - 4D
fold,QC - 3C
fold,3H - 8S
fold,6S - AD
fold,AS - 4C
fold,3H - 10H
fold,6S - 9D
raise,AD - KH
raise,AD - KH
fold,JD - 7D
fold,7S - QS
fold,JC - 8S
fold,QS - 8H
raise,9D - 10D
raise,9D - 10D
call,7H - 7D
fold,7H - 7D
call,7S - 9S
fold,9S - 7H
raise,KD - AS
raise,KD - AS
fold,QH - 9S
fold,AC - 4D
fold,QC - 8H
fold,5D - 8H
call,8H - 6H
fold,AH - 6D
fold,9C - KH
raise,QD - AD
raise,QD - AD
fold,8H - 4H
fold,AS - 9C
raise,AD - 10D
fold,AD - QS
call,10C - 8S
call,10C - 8S
fold,6D - 4D
call,10D - 7S
fold,10D - 7S
fold,QS - 10C
raise,10C - JC
fold,10C - JC
fold,8H - 9C
fold,3C - 7C
fold,5S - AH
fold,7C - KD
fold,4D - 2C
fold,5C - JD
fold,JH - 4S
fold,8S - JC
fold,7C - 10D
raise,AH - KC
raise,AH - KC
fold,9D - 5S
fold,10C - 4S
fold,4D - 7S
call,5D - 2S
fold,10H - 5H
fold,8C - 6H
fold,4S - 8C
fold,6H - JC
raise,KS - KC
raise,AS - 9S
call,AS - 9S
fold,2S - 7D
fold,6D - 9H
fold,10D - 4H
raise,KH - 6H
fold,KH - 6H
fold,2S - 8C
fold,8C - 4C
fold,7H - 4C
fold,5C - 8S
fold,6D - 2H
fold,5D - QH
raise,KD - KC
fold,8S - QC
fold,2D - 7S
raise,AH - JC
fold,3S - 5C
fold,8D - 2C
fold,5C - QS
fold,5D - 2C
call,JD - KH
fold,8D - 3C
fold,9H - 8S
fold,5S - KS
call,10C - JD
call,10C - JD
raise,KH - KD
raise,KH - KD
fold,9D - AH
fold,QS - 8H
fold,7C - 6D
fold,JD - 9H
call,7S - KD
fold,7S - KD
fold,JD - 6C
fold,6S - AD
fold,AH - 10C
fold,9H - 5S
call,8H - 3D
fold,3S - 3D
call,6S - AD
fold,6S - AD
fold,2H - 10S
fold,9S - 3S
fold,QC - 3C
fold,3S - 9D
raise,KD - KC
fold,3D - 6H
fold,10D - 5H
fold,2S - 5H
fold,2H - 7D
fold,10C - 7S
fold,5S - 3H
fold,3S - 2D
call,JC - QH
fold,7C - AS
fold,8H - KS
fold,4S - QS
fold,KH - 2C
call,6S - AC
fold,10C - 3H
fold,4D - JS
fold,4D - 9C
fold,KH - 4D
fold,9H - 8D
fold,AH - 4S
fold,JD - 3D
fold,AC - 3H
fold,9S - 3C
fold,AC - 8D
fold,5H - 8S
fold,9H - 7S
fold,8H - 6D
fold,10D - 4S
fold,9D - 8C
fold,9H - KS
call,3D - 3H
fold,3D - 3H
fold,8C - 5C
call,5D - 6C
fold,6D - AS
call,5D - AD
call,5D - AD
call,5H - 5C
fold,2D - 8S
fold,4C - 4D
fold,6D - AD
fold,7S - 8S
call,KS - 9C
fold,KS - 9C
fold,2S - 3D
fold,4D - 4H
fold,7S - 6S
fold,KH - 6S
fold,4H - 2D
fold,6D - 7H
fold,4C - 2D
fold,8D - 9H
fold,9S - 5S
fold,7C - 2S
fold,10S - 9H
fold,9D - 6C
fold,2C - 8H
fold,QD - 8H
fold,3S - QH
call,8C - 9S
call,JH - 6H
raise,AC - QS
raise,AC - 3C
fold,AC - 3C
fold,10S - 9C
fold,7H - 8H
call,5S - 8H
call,5S - 8H
fold,AC - 10S
fold,5C - QD
fold,10C - 8H
call,6H - 3C
fold,JD - 6S
fold,2S - 6C
fold,2S - QH
fold,2S - JH
fold,2C - 9H
fold,AC - KC
fold,QD - 7H
call,10D - 9S
fold,KH - AH
call,6S - 6H
call,6S - 6H
fold,3C - 4C
call,8C - KD
fold,5S - 9D
fold,2C - 7C
fold,KD - 9H
fold,8C - JC
call,JH - 3S
fold,JH - 3S
call,6C - 5H
fold,KH - 6D
fold,3S - 7H
raise,6C - 6S
raise,6C - 6S
fold,5S - KD
call,KC - QD
raise,KC - QD
fold,8H - 9C
fold,JD - 5S
raise,10H - 9H
fold,10H - 9H
fold,2C - KS
fold,10D - 7D
fold,4H - 2D
fold,JH - 6H
fold,6S - 6D
fold,6H - 5C
raise,JC - 10D
fold,JC - 10D
fold,JD - 5C
fold,7D - 6H
fold,AD - 9C
call,KS - QD
call,2S - JD
fold,3D - 4H
fold,9C - JS
fold,AD - 7H
fold,7C - 6S
fold,JC - 2D
fold,2C - 4C
fold,QC - 5S
fold,2D - QC
fold,QH - 2S
fold,9C - 7D
fold,4D - 6S
fold,AD - AH
fold,8C - 5C
fold,KH - 8D
fold,7S - 6S
fold,9H - QC
fold,8D - 9S
fold,KH - 7S
raise,QS - AH
fold,6S - KD
fold,JD - AS
fold,2C - 8S
fold,4D - 9H
fold,JD - 6H
fold,2C - 10C
fold,6C - 9H
fold,QH - 7D
fold,AH - 10C
fold,10C - 5S
raise,7S - AS
fold,7S - AS
call,2C - KD
fold,6D - 8H
fold,KS - KC
raise,10C - JC
fold,10C - JC
fold,2D - 3S
fold,5C - 6S
fold,4S - 3D
fold,8S - 8D
fold,4H - 10S
fold,3C - QD
fold,KD - 9S
fold,JH - 7D
raise,JS - JD
raise,JS - JD
fold,5D - JD
fold,9C - 7D
fold,AH - 4D
fold,4C - QD
fold,7S - KC
fold,9S - 7D
fold,8D - KS
raise,4H - 5H
fold,4H - 5H
fold,2H - KD
fold,8S - 10C
fold,QD - 5D
fold,2H - 2C
raise,KH - QC
fold,QH - 3D
call,QS - 9S
fold,6S - 8H
fold,2D - 4H
fold,7D - JH
fold,2H - KS
fold,4C - KH
fold,2D - 2H
fold,AH - 6C
fold,JH - 2H
fold,10H - JS
fold,5S - 7H
fold,9S - 7H
fold,8D - 9H
fold,KH - JD
fold,KC - 3C
fold,5S - AH
call,8C - 5D
fold,AD - 5C
fold,JC - KH
raise,7H - 6H
call,JS - QC
fold,2C - 9H
fold,5S - 2D
call,9H - 4S
fold,2S - 8D
fold,4C - AD
fold,7H - KD
fold,4D - AS
call,JD - KH
fold,QC - AS
raise,KD - 10S
call,KD - 10S
fold,5H - KS
fold,10D - 2S
fold,4D - QH
fold,4C - QD
raise,9D - 10D
fold,9D - 10D
fold,2D - 6C
fold,KH - 10S
fold,3S - 6H
fold,7D - 2D
fold,4C - 3S
raise,AC - 5C
fold,AC - 5C
fold,7H - AD
fold,8H - 4C
fold,4S - 9S
call,JC - KD
fold,JC - KD
fold,4D - 8S
fold,5S - 6H
raise,QH - AH
raise,10D - KS
fold,10D - KS
fold,2H - 3H
call,JD - 10S
fold,AD - 8S
fold,7H - JS
call,3D - 7S
raise,KC - AD
fold,2H - JC
fold,4S - QS
raise,AD - QC
fold,AD - QC
fold,8D - AS
fold,5D - JH
fold,AC - 5S
fold,KH - 5C
fold,2S - 7C
fold,5S - 6D
fold,3C - 2C
fold,5S - 7C
fold,8S - QS
call,QS - KS
fold,JH - 3C
fold,3H - KS
fold,9H - 10S
fold,8D - 7C
fold,5S - 2H
fold,QC - 6C
fold,9C - JD
call,9S - 4C
fold,9S - 4C
fold,5H - 6S
fold,7D - KS
call,8H - 7H
call,8H - 7H
call,4C - AD
raise,JD - 9D
fold,JD - 9D
fold,AS - 6C
fold,3C - 8H
fold,AD - KS
call,4C - 5C
fold,4C - 5C
fold,10D - 10S
fold,5H - 9C
fold,6C - 9S
call,9D - 10S
fold,9D - 10S
fold,KC - 10S
fold,3H - KC
fold,8S - 7C
fold,6C - 10D
call,10S - AD
fold,4D - 3S
fold,2D - 5H
fold,7C - JC
fold,5C - 2H
call,8H - 7H
fold,8H - 7H
fold,AH - 2S
fold,4D - 3H
fold,3C - 9D
fold,9C - JD
fold,2H - 5H
fold,KH - 2C
fold,KH - 10D
fold,2H - KD
fold,3D - 6D
fold,7D - 10H
raise,JH - AC
fold,5S - AD
fold,3S - 10H
fold,JS - 5D
raise,JH - QC
fold,5H - AH
call,QD - 2C
raise,AS - QD
call,6C - 3C
fold,KC - 2S
raise,5D - 5S
fold,5D - 5S
fold,8H - AC
call,JD - QC
fold,QS - AC
fold,3C - QH
fold,2S - QD
fold,3H - 7C
fold,KH - KC
fold,4H - 3D
fold,4S - 9D
fold,KD - KC
fold,7C - KS
fold,KC - 8H
fold,8H - 5C
fold,JC - 4C
fold,9D - 10S
raise,4D - 4S
fold,4D - 4S
fold,3S - AC
raise,QD - KS
fold,QD - KS
fold,9C - 4S
fold,2S - KH
call,9S - 4C
fold,8C - KC
fold,AH - 5S
fold,9H - QC
fold,KD - 9C
fold,7S - 2C
fold,AS - 5C
call,9S - QS
fold,9C - 3S
fold,6H - 5H
fold,AH - 6D
fold,4C - 6D
fold,6D - 10D
fold,2S - 4H
fold,AD - 3H
fold,5S - 10D
raise,KD - JC
call,KD - JC
call,9D - 3C
fold,JC - 2C
fold,4D - 2H
raise,9C - JC
raise,9C - JC
fold,2S - 8S
fold,8D - JC
fold,8D - 3C
fold,2S - 9S
fold,10D - QD
call,QC - 9H
fold,QC - 9H
call,6D - 5H
fold,10S - 2H
fold,2H - 8C
fold,7H - 4C
raise,QD - JS
fold,QD - JS
fold,8S - 6S
fold,3H - 9H
fold,5H - 2D
fold,4C - QD
fold,4S - 9D
fold,2H - AS
fold,2D - 9H
fold,8H - 4D
fold,9H - 6C
raise,AH - 10H
fold,AH - 10H
fold,4D - 3C
fold,4D - KD
fold,QC - 7C
